method,n_ris,scenario,source_scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum,latency_protocol,checkpoint_step,checkpoint_sha256,repository_commit,runner_os,cpu_model,python_version,torch_version
analytical_ris,16,46,56,,,0.19317,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,47,57,,,0.202739,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,48,58,,,0.206531,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,49,59,,,0.19832,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,50,60,,,0.21141,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,51,61,,,0.191821,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,52,62,,,0.19908,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,53,63,,,0.185252,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,54,64,,,0.184829,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,55,65,,,0.193645,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,56,66,,,0.174092,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,57,67,,,0.194528,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
